pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-A,1771232629.925988,3653.5916048203862,228.036305330346,508.4498562133926,602.7933555764521,12.176113445247465,38.95079223585505,85.9399999999928
Pod-B,1771232629.926265,106.13691565376212,338.91192993391996,514.6565842087092,604.6230197988871,12.316287342322767,40.11703209351916,85.9399999999928
Pod-C,1771232629.92639,208087.176977279,350.2633241657931,517.9317717195688,596.7420674153486,12.350785728415389,38.836402834060884,85.9399999999928
Pod-A,1771232630.42711,3767.6097574855594,226.5351207370397,503.3426131845044,593.1835490079442,12.250777545606985,38.08158190982064,85.9299999999928
Pod-B,1771232630.427656,275.5928806207221,337.82168427671553,505.3953209287707,591.2289547358439,11.573567343853874,39.0588736220676,85.9299999999928
Pod-C,1771232630.432373,208262.3086393619,350.52534355691586,491.01097607018505,593.72412989579,12.126769974771188,39.89644484465216,85.9299999999928
Pod-A,1771232630.93332,3880.877317854079,225.2342112352108,488.6603189363545,596.8509401111256,11.676452775495145,40.37065347245431,85.9199999999928
Pod-B,1771232630.933581,444.5037227590799,338.96958471410295,500.5872562413018,602.3123531441832,11.585115411655309,40.38335690600286,85.9199999999928
Pod-C,1771232630.933701,208437.57131114035,350.4706636015223,497.0419743810883,595.3148596914777,11.624186113435615,40.568293250452335,85.9199999999928
Pod-A,1771232631.434425,3993.4944234716845,223.28920290902138,486.6916324029347,609.4160034139045,12.341375720979203,41.09650007413345,85.90999999999279
Pod-B,1771232631.434877,613.9885151161313,337.3716460236078,505.8011881693335,599.9078230550344,11.521305486420447,38.942735500068466,85.90999999999279
Pod-C,1771232631.435098,208612.8066429411,350.7318006278797,510.10754103706995,606.1135265914104,12.352707431863525,39.156237921760614,85.90999999999279
Pod-A,1771232631.93614,70.5332517330462,224.60417288665215,506.73532159254484,606.4438023578572,12.333323822052538,39.232033632235286,85.89999999999279
Pod-B,1771232631.936687,782.6743381279352,338.641139298483,484.3248074879687,590.6579575056592,11.764968700692565,40.698963920918224,85.89999999999279
Pod-C,1771232631.936935,208788.17254325506,349.6255337851774,494.18495330528907,604.8457094330006,11.74231611016446,41.684776517106954,85.89999999999279
Pod-A,1771232632.438025,182.83533817637226,225.6361823978108,508.04471313091227,608.8641277633952,11.739216708868808,41.83042460659119,85.88999999999278
Pod-B,1771232632.43855,951.9949077771768,338.5053197866978,487.30255352683804,609.866773930027,12.034312030704987,39.26218519778503,85.88999999999278
Pod-C,1771232632.438758,208962.98531014766,351.04376328427094,519.4674146056312,592.3426344778968,12.003903732097154,39.43343929781504,85.88999999999278
Pod-A,1771232632.9396,295.65342937527765,224.76518599135017,500.6609961094743,598.7691978620041,12.434509125645388,40.710193989829015,85.87999999999278
Pod-B,1771232632.939981,1121.2475676705258,339.59890955240087,510.7641759230333,608.3447358787661,12.467756784459443,39.71918976545936,85.87999999999278
Pod-C,1771232632.940158,209138.5071917898,352.33370851619645,503.0729106608798,598.5683455019521,12.076309971148623,41.25913789966951,85.87999999999278
Pod-A,1771232633.440882,408.03602237095276,225.67353087862452,502.7833319101631,597.184914552183,12.331272749814298,38.96925047415058,85.86999999999277
Pod-B,1771232633.441328,1291.0470224467263,340.36740143434463,485.2367458334156,592.9745404770125,12.065769321351036,38.38825233815217,85.86999999999277
Pod-C,1771232633.441554,209314.6740460479,351.8321185897576,506.42066326143816,594.3668429559365,11.827634609077304,38.753322133092425,85.86999999999277
Pod-A,1771232633.942528,520.872787810265,226.03012026223243,496.5151075894098,607.1234232481893,12.094183052779636,39.769735204173074,85.85999999999277
Pod-B,1771232633.943116,1461.2307231638986,342.30767734226254,496.96477024509124,608.0510382105646,11.982837728322561,41.10117491093485,85.85999999999277
Pod-C,1771232633.943435,209490.5901053428,353.6350161820289,484.69719047317267,596.1059384161697,12.499787013978242,39.806077860872264,85.85999999999277
Pod-A,1771232634.4443,633.8878479413812,227.71786042914601,485.4006980683161,596.5765554591563,11.906808068199783,40.22022137231502,85.84999999999276
Pod-B,1771232634.444741,1632.38456183503,342.96377968676404,504.0740799367154,590.9171022308226,12.33153244569828,40.51136178024061,85.84999999999276
Pod-C,1771232634.444994,209667.4076134338,353.7737672177899,493.6207171601488,590.1213438442591,11.660412422883033,38.276711306494185,85.84999999999276
Pod-A,1771232634.94585,747.7467781559542,229.1479570886459,490.28918424580405,592.7117923090009,12.369644005689008,41.940796191467015,85.83999999999276
Pod-B,1771232634.946403,1803.866451678412,343.60537759508924,500.3566843480259,602.7112883426427,12.158200741101998,39.758958210284774,85.83999999999276
Pod-C,1771232634.946727,209844.2944970427,354.8033785167938,514.4093447169797,592.9237363477322,11.875035736640301,39.29138801852371,85.83999999999276
Pod-A,1771232635.447519,862.3207567002771,231.06884142830046,509.3523293905475,607.6230779096029,12.117773999261598,39.157153588045915,85.82999999999275
Pod-B,1771232635.447722,1975.6691404759565,342.0163169960271,486.3826638809528,603.5838533824314,11.767235017841294,39.0341281530975,85.82999999999275
Pod-C,1771232635.4478,210021.6961863011,355.7748880992326,486.54807117790085,603.1030412262368,12.229931592731276,41.50315026493766,85.82999999999275
Pod-A,1771232635.948399,977.8551774144273,230.69346906803278,481.71336767492943,594.3942806907115,12.129061241877327,41.77742451890853,85.81999999999275
Pod-B,1771232635.948852,2146.67729897397,342.49168772096664,484.57183029187235,590.9116810490709,12.249099442080043,38.063198225689725,85.81999999999275
Pod-C,1771232635.94907,210199.5836303507,355.45176273890326,489.4274297154959,592.4392125540079,12.385530258704982,40.916550993693875,85.81999999999275
Pod-A,1771232636.449926,1093.2019119484437,232.06164550904336,503.9849124273679,596.6027944299783,12.335073615092115,39.182071130731266,85.80999999999274
Pod-B,1771232636.450187,2317.9231428344538,343.3863964300903,514.5017264922088,604.5778515586601,11.518933804844766,38.23220366476891,85.80999999999274
Pod-C,1771232636.450349,210377.30951172017,356.91776910779987,501.2314773581359,592.7106020182777,12.19511456733769,38.285227243508,85.80999999999274
Pod-A,1771232636.951113,1209.2327347029654,230.2940233735695,490.81132697858413,600.6760816367226,12.286385590783196,38.19197402742478,85.79999999999274
Pod-B,1771232636.951622,2489.6163410494987,345.3527461936174,485.16458148895765,602.8425483963755,12.158194448308407,41.40431752854513,85.79999999999274
Pod-C,1771232636.951834,210555.76839627407,357.256129196436,508.5623224380902,604.3299281586474,12.17078869968185,41.964377507980124,85.79999999999274
Pod-A,1771232637.452849,1324.3797463897502,230.31996203684446,510.3716850503093,603.4176597694848,12.197572685787332,38.89188704453721,85.78999999999273
Pod-B,1771232637.453275,2662.2927141463074,344.57133115510146,487.3676260995611,607.6701818389201,12.240305436764146,39.534833009025284,85.78999999999273
Pod-C,1771232637.453457,210734.3964608723,355.32101926054577,492.60183160724193,602.5532435086923,11.669267940443964,39.471204730339586,85.78999999999273
Pod-A,1771232637.954219,1439.5397274081724,229.17434111127022,480.4561378638672,606.3282284764815,12.148083085440756,39.69437301577106,85.77999999999273
Pod-B,1771232637.954476,2834.5783797238582,345.7473945794983,484.42368732512165,601.9059688802365,11.59117150905043,41.778975480916515,85.77999999999273
Pod-C,1771232637.954583,210912.05697050257,355.8214507590632,495.4326819698703,606.8511612163151,11.721141816972493,41.63148597627236,85.77999999999273
Pod-A,1771232638.455128,1554.1268979638076,229.99592702733764,511.70748168191653,592.0661046489095,11.63520424047185,39.1797720329894,85.76999999999272
Pod-B,1771232638.455333,3007.4520770136073,345.1686321749921,512.7245421479113,596.1471421723763,12.175395104871843,41.97867069822693,85.76999999999272
Pod-C,1771232638.455413,211089.9676958821,356.71469071154615,519.7762476009781,594.1161688760349,11.991150984463447,40.90329020809583,85.76999999999272
Pod-A,1771232638.956034,1669.1248614774763,230.25828171318088,494.9236928074498,594.4045124472611,11.742092468263275,41.40580874495469,85.75999999999271
Pod-B,1771232638.956454,3180.0363931011034,345.0176674912068,500.2875091226857,590.4044492385439,12.43615916385831,39.94795892618939,85.75999999999271
Pod-C,1771232638.956639,211268.32504123787,355.0670398270777,508.68036965005524,599.3153306845529,11.781713402987465,38.22283641983078,85.75999999999271
Pod-A,1771232639.457455,1784.2540023340669,229.4820969154687,498.2266315587411,607.0928497231527,11.773611652592715,40.124747582430196,85.74999999999271
Pod-B,1771232639.457936,3352.545226846707,345.3360416512453,518.5236958103111,604.3011536149037,12.311747279382846,41.13715079240814,85.74999999999271
Pod-C,1771232639.458175,211445.8585611514,354.4478646085286,514.9419588887215,599.3502528985904,11.798253152403428,41.35613816530164,85.74999999999271
Pod-A,1771232639.958988,1898.9950507918013,228.09002190402154,506.58675186959954,602.6327174607984,12.203598640983023,38.190386437588415,85.7399999999927
Pod-B,1771232639.959424,3525.2132476723295,343.35531162135095,487.90244362922346,606.2346018967692,11.510217358066539,41.41679475823455,85.7399999999927
Pod-C,1771232639.959614,211623.08249345567,352.85484894504293,513.0915503761652,599.2981125496923,11.939354063698087,40.297780124198,85.7399999999927
Pod-A,1771232640.460352,2013.040061743812,227.53269582725716,493.24834034058773,601.0488245466228,12.29294847043221,40.17523965560254,85.7299999999927
Pod-B,1771232640.460538,3696.890903483005,343.89133959346367,515.6568935678204,604.7294977680106,11.586120613850854,40.72492121129894,85.7299999999927
Pod-C,1771232640.460623,211799.5099179282,352.9998269834745,481.71133987400515,600.1207805043554,12.471381550341707,41.633286522139024,85.7299999999927
Pod-A,1771232640.961341,2126.806409657441,226.2042407537387,496.36525148388114,591.5295788145838,11.77882923440906,38.10303173776749,85.7199999999927
Pod-B,1771232640.96174,3868.8365732797365,342.6071378342841,499.9520620651705,603.6837484490544,11.822132205917553,40.64341724774507,85.7199999999927
Pod-C,1771232640.961864,211976.00983141994,352.3195865714448,480.88743414223075,600.7884885990646,12.449892204599129,39.35775866707912,85.7199999999927
Pod-A,1771232641.462622,2239.90853003431,224.85067359770022,499.47480606284773,599.0732532314499,11.704594897898824,39.48732473187646,85.70999999999269
Pod-B,1771232641.462923,5.5343690037298074,341.9565336733484,518.538250703683,606.7043430764708,11.572837392372415,38.52590157700378,85.70999999999269
Pod-C,1771232641.463017,212152.16962470565,351.719585361758,518.3045586638182,591.9057273504507,11.806129994542683,41.702044046410464,85.70999999999269
Pod-A,1771232641.963612,2352.33386683316,226.3912656325057,515.5464188228468,596.9952739987671,11.960384448384586,39.71146503484913,85.69999999999268
Pod-B,1771232641.963895,176.51263584040402,341.7855263154809,508.2777305317454,609.1085365105321,11.931948050252721,41.736792823566745,85.69999999999268
Pod-C,1771232641.963983,212328.02941738654,352.36858963827547,519.4323822890534,592.2402202955436,12.174465839675056,39.75858540796283,85.69999999999268
Pod-A,1771232642.464681,2465.5294996494126,225.03994669803276,481.65684601643056,596.4294647879619,11.5038703058905,39.17484688234241,85.68999999999268
Pod-B,1771232642.465069,347.4053989981445,343.25679590059354,506.2901359481718,606.0784155221127,11.758276916243025,41.20728187596203,85.68999999999268
Pod-C,1771232642.465179,212504.21371220567,354.2094462117693,489.1074473895547,596.1868661248848,11.882360507480238,40.402228673464336,85.68999999999268
Pod-A,1771232642.965794,2578.049472998429,226.58536150511736,490.93077785941915,590.3704874983017,12.29283470760792,41.43988235792617,85.67999999999267
Pod-B,1771232642.966274,519.0337969484412,343.36366016796245,483.3952837617296,596.5599592892218,11.529816198590602,38.38136550112912,85.67999999999267
Pod-C,1771232642.966574,212681.31843531155,352.6012411552236,498.17343688807176,598.9351807954806,11.90173199954762,40.53256902934162,85.67999999999267
Pod-A,1771232643.46755,2691.3421537509876,224.65008544161486,501.4021296944974,595.4044529784155,12.03624345249364,40.13942004405774,85.66999999999267
Pod-B,1771232643.468102,690.7156270324225,343.95500338697144,515.3736975258594,596.7248021098515,12.00945288273471,40.57862583786109,85.66999999999267
Pod-C,1771232643.468309,212857.61905588917,353.09941120521006,496.49924038036716,607.338717930014,11.821876393422711,39.79169888106702,85.66999999999267
Pod-A,1771232643.968795,2803.667196471795,222.79046723061916,518.8667905831976,594.4595664474903,12.106149152257945,39.200392114512496,85.65999999999266
Pod-B,1771232643.969118,862.6931287259082,345.26419995122177,482.9093059074176,605.5709529782592,11.838906920903664,40.417376985842026,85.65999999999266
Pod-C,1771232643.969257,213034.16876149178,354.6272986524985,499.94363671885804,601.1101471111721,12.28304149423813,38.57961596794992,85.65999999999266
Pod-A,1771232644.469859,2915.0624300871045,223.27624812976575,480.1493402550229,590.0893860371345,12.309898117101982,38.181244890347315,85.64999999999266
Pod-B,1771232644.470126,1035.325228701519,344.37881594178594,511.3974044794129,607.4303190384389,11.619578010699122,41.402550902633095,85.64999999999266
Pod-C,1771232644.470207,213211.48241081802,354.96635933652374,511.77168188222623,609.5167454137924,11.887102106182713,39.78954482584772,85.64999999999266
Pod-A,1771232644.970736,3026.7005541519875,222.45528110360257,507.2724218745303,605.9991327647068,12.27977581040214,38.65098915017613,85.63999999999265
Pod-B,1771232644.970994,1207.514636672412,346.141286210196,508.89002375745525,606.058961313922,11.531816119649218,40.830918556510944,85.63999999999265
Pod-C,1771232644.971068,213388.96559048627,353.7695994694031,501.099597371859,603.0319341045318,12.022607407327612,40.9010768953238,85.63999999999265
Pod-A,1771232645.471467,3137.928194703789,223.75414132944215,480.5176562253368,593.4812015288605,12.218137461389567,41.77115011453276,85.62999999999265
Pod-B,1771232645.471693,1380.58527977751,347.48124262429616,513.9881754135049,601.5762193333206,12.387457507961154,40.038358478295784,85.62999999999265
Pod-C,1771232645.471778,213565.85039022096,353.42848529550224,510.5978710828313,605.7744846058685,12.18508217810675,39.80762683264546,85.62999999999265
